2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=24 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=25 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=26 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=27 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=28 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=29 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=30 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=31 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=32 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=33 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=34 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=35 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=36 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=37 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=38 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=39 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=40 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=41 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=42 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=43 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=44 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:01: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=45 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=46 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=47 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=48 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=49 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=50 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=51 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=52 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=53 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=54 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=55 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=56 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=57 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=58 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=59 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=60 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=61 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=62 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=63 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=64 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=65 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=66 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=67 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=68 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=69 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=70 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=71 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=72 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=73 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=74 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=75 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=76 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=77 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=78 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=79 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=80 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=81 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=82 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=83 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=84 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=85 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=86 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=87 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=88 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=89 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=90 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=91 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=92 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=93 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=94 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=95 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=96 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=97 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=98 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=99 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:02: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=100 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=0 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=1 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=2 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=3 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=4 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=5 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=6 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=7 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=8 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=9 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=10 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=11 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=12 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=13 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=14 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=15 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=16 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=17 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=18 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=19 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=20 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
2024-09-22 17:27:41: execution_metadata=ExecutionMetadata(execution_id='CLI', agent_id=None, test_id='CLI', step_id='CLI', step_name=None, step_version=None) percentage=21 status=<ExecutionStatus.RUNNING: 'RUNNING'> error_message=''
